名称,郵便番号,住所,電話番号,URL,備考,経度,緯度,分類
大宮前公園,168-0081,宮前3丁目15番10号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/miyamae/1007353.html,,139.606058399965,35.6967355299521,公園 
小鳩公園,168-0081,宮前3丁目29番2号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/miyamae/1007354.html,,139.608250299963,35.6963784398477,公園 
こぶし公園,168-0081,宮前4丁目13番6号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/miyamae/1007355.html,,139.603112313988,35.6921315581427,公園 
宮前あおぞら緑地,168-0081,宮前4丁目25番6号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/miyamae/1007356.html,,139.608421156067,35.6906182119456,公園 
西宮公園,168-0081,宮前5丁目14番7号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/miyamae/1007357.html,,139.600710041684,35.6937339566716,公園 
宮前新田緑地,168-0081,宮前5丁目15番18号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/miyamae/1007358.html,,139.601592167582,35.6938717649715,公園 
なかよし公園,168-0081,宮前5丁目19番2号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/miyamae/1007359.html,,139.601364199979,35.6943979199816,公園 
桃井公園,167-0034,桃井1丁目19番6号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/momoi/1007360.html,,139.612362800195,35.7114820199924,公園 
中通公園,167-0034,桃井1丁目33番9号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/momoi/1007361.html,,139.611328600179,35.7141346398392,公園 
桃井三丁目緑地,167-0034,桃井3丁目4番6号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/momoi/1007362.html,,139.605407200179,35.7118742498251,公園 
桃井原っぱ公園,167-0034,桃井3丁目8番1号,03-3390-3154,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/momoi/1007363.html,車いすトイレ　オストメイトトイレ　ベビーベッド・ベビーチェアトイレ　点字案内　点字ブロック　AED　,139.60736501748,35.7132189683367,公園 
和田中央公園,166-0012,和田1丁目38番19号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007364.html,,139.661532799803,35.6923094597589,公園 
和田東公園,166-0012,和田1丁目48番16号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007365.html,,139.663461099802,35.693015859766,公園 
和田さくらの坂公園,166-0012,和田1丁目54番28号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007366.html,車いすトイレ　オストメイトトイレ　ベビーベッド・ベビーチェアトイレ　点字ブロック　,139.664886799802,35.6941278897674,公園 
和田十貫坂緑地,166-0012,和田1丁目58番6号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007367.html,,139.666578299806,35.6936190897927,公園 
和田公園,166-0012,和田2丁目1番11号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007368.html,,139.661362299827,35.6873532798491,公園 
帝釈天北広場緑地,166-0012,和田3丁目9番7号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007369.html,,139.656459999832,35.6934545397526,公園 
和田西公園,166-0012,和田3丁目15番18号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007370.html,,139.655249299845,35.6923258397851,公園 
和田北公園,166-0012,和田3丁目41番20号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007371.html,,139.658735899803,35.6962011096201,公園 
蚕糸の森公園,166-0012,和田3丁目55番30号,03-3315-7247,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/wada/1007372.html,点字案内　AED　,139.655997199844,35.6971263797688,公園 
北公園緑地事務所,167-0022,下井草4丁目21番8号,03-3396-5261,https://www.city.suginami.tokyo.jp/shisetsu/kouen/ryokuchi/1007373.html,,139.618785799994,35.7218810797644,公園緑地事務所
南公園緑地事務所,168-0072,高井戸東1丁目18番5号,03-3304-0521,https://www.city.suginami.tokyo.jp/shisetsu/kouen/ryokuchi/1007374.html,,139.619787400026,35.682606549968,公園緑地事務所
井草森公園管理事務所,167-0021,井草4丁目12番1号,03-5310-4515,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007375.html,車いすトイレ　インターホン　音声案内　AED　,139.612387026514,35.7266627551363,公園管理事務所
大田黒公園管理事務所,167-0051,荻窪3丁目33番12号,03-3398-5814,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007376.html,ベビーベッド・ベビーチェアトイレ　AED　,139.624666280439,35.7008368862326,公園管理事務所
柏の宮公園管理事務所,168-0065,浜田山2丁目5番1号,03-3329-5686,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007377.html,車いすトイレ　ベビーベッド・ベビーチェアトイレ　音声案内　AED　,139.626343200141,35.6776485503958,公園管理事務所
蚕糸の森公園管理事務所,166-0012,和田3丁目55番30号,03-3315-7247,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007378.html,AED　,139.655740181949,35.6977963836801,公園管理事務所
杉並児童交通公園管理事務所,166-0016,成田西1丁目22番13号,03-3315-4564,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007379.html,ベビーベッド・ベビーチェアトイレ　AED　,139.631846715247,35.688697224454,公園管理事務所
塚山公園管理事務所,168-0073,下高井戸5丁目23番12号,03-3302-8989,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007380.html,車いすトイレ　AED　,139.624656285121,35.6750658563363,公園管理事務所
馬橋公園管理事務所,166-0002,高円寺北4丁目35番5号,03-3336-1105,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007381.html,AED　,139.64365321736,35.7094193425498,公園管理事務所
桃井原っぱ公園管理事務所,167-0034,杉並区桃井3丁目8番1号,03-3390-3154,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1007382.html,車いすトイレ　オストメイトトイレ　ベビーベッド・ベビーチェアトイレ　点字ブロック　AED,139.607140555351,35.7144241143039,公園管理事務所
善福寺川緑地サービスセンター,166-0016,成田西1丁目30番27号,03-3313-4247,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kyokai/1007383.html,,139.632391728419,35.6906785366421,東京都公園協会-サービスセンター
善福寺公園サービスセンター,167-0041,善福寺3丁目9番10号,03-3396-0825,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kyokai/1007384.html,,139.589966726816,35.7162333099814,東京都公園協会-サービスセンター
塚山公園みどりの相談所,168-0073,下高井戸5丁目23番12号,03-3302-9387,http://www.city.suginami.tokyo.jp/shisetsu/kouen/soudan/1007385.html,,139.624842719993,35.6750605426526,みどりの相談所
善福寺川緑地,,成田東2･3･4丁目　成田西1･3･4丁目　荻窪1丁目,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/toritsu/1007386.html,,139.632307504223,35.6903808331437,杉並区内の都立公園
都立善福寺公園,,善福寺2･3丁目,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/toritsu/1007387.html,,139.590501453326,35.7149147443587,杉並区内の都立公園
和田堀公園,,大宮1･2丁目　成田東1･2丁目　成田西1丁目　堀ノ内1･2丁目　松ノ木1丁目,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/toritsu/1007388.html,,139.639856357009,35.6853739575782,杉並区内の都立公園
清水いこいの森,167-0033,清水2丁目20番8号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/ikoi/1007389.html,,139.61645290017,35.7149679698298,いこいの森
下井草いこいの森,167-0022,下井草5丁目1番18号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/ikoi/1007390.html,,139.61674670003,35.7197135096456,いこいの森
山葉名いこいの森,167-0023,上井草4丁目6番10号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/ikoi/1007391.html,,139.594440200166,35.7184992699506,いこいの森
大宮の杜緑地,168-0061,大宮2丁目2番10号14号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/oomiya/1021991.html,,139.642707938025,35.6822186589297,公園 
成田西ふれあい農業公園,166-0016,杉並区成田西3丁目18番9号,03-5347-2115,https://www.city.suginami.tokyo.jp//shisetsu/kouen/03/naritanishi/1022014.html,,139.623797761708,35.6912328934405,公園 
成宗さくら公園,166-0015,杉並区成田東4丁目3番6号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/03/naritahigashi/1030603.html,,139.63277638464,35.6958347260361,公園 
下高井戸おおぞら公園,168-0073,杉並区下高井戸2丁目28番23号,03-3321-5022,https://www.city.suginami.tokyo.jp/shisetsu/kouen/03/shimotakaido/1032193.html,,139.637032008751,35.6706762161517,公園 
成田西ふれあい農業公園管理事務所,166-0016,杉並区成田西3丁目18番9号,03-5347-2115,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1037393,,139.623659023245,35.6914579932942,公園管理事務所
下高井戸おおぞら公園管理事務所,168-0073,杉並区下高井戸2丁目28番23号,03-3321-5022,https://www.city.suginami.tokyo.jp/shisetsu/kouen/kanri/1037395,,139.636864612135,35.6713744895352,公園管理事務所
荻窪つどい公園,167-0051,杉並区荻窪4丁目15番27号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/ogikubo/1040054.html,,139.622122013939,35.7001526564443,公園 
馬橋ほんむら公園,166-0003,杉並区高円寺南3丁目16番12号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kouenjiminami/1049607.html,,139.645504099999,35.6995423699981,公園 
下高井戸なごみ公園,168-0073,杉並区下高井戸4丁目19番26号,,,,139.63115228,35.6739230099982,公園 
高井戸東ひだまり緑地,168-0072,杉並区高井戸東4丁目27番4号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/03/takaidohigashi/1049675.html,,139.62364733,35.6869773299981,公園 
（仮称）荻外荘公園,167-0051,杉並区荻窪2丁目43番,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/ogikubo/1054100.html,車いすトイレ,139.62231592,35.6984942399982,公園 
都立高井戸公園,,杉並区久我山2丁目,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/toritsu/1060148.html,,139.604266884474,35.6834321489286,杉並区内の都立公園
荻窪だんだん公園,167-0051,杉並区荻窪5丁目15番13号（荻窪税務署屋上）,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/ogikubo/1061284.html,,139.616460149999,35.7038713599983,公園 
方南緑地,168-0062,杉並区方南1丁目52番33号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/04/hounan/1063989.html,,139.65893603,35.6792801999978,公園 
下井草どかん公園,167-0022,杉並区下井草3丁目13番21号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/shimoigusa/1064377.html,車いすトイレ、オストメイトトイレ、ベビーベッド・ベビーチェアトイレ,139.625028089999,35.7194968799984,公園 
清水いづみ公園,167-0033,杉並区清水2丁目17番12号,,https://www.city.suginami.tokyo.jp/shisetsu/kouen/02/shimizu/1064382.html,,139.61587214,35.7140774599984,公園 
久我山丘のある公園,168-0082,杉並区久我山1丁目8番30号,,http://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kugayama/1068144.html,,139.5952933,35.6841590999981,公園 
阿佐谷けやき公園,166-0001,杉並区阿佐谷北1丁目1番1号,03-5356-9501（阿佐谷地域区民センター）,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayakita/1007051.html,車いす対応出入口、一般エレベーター、車いすエレベーター、点字案内、点字ブロック,139.6409871,35.7053418499982,公園 
